rdb_modern_table	rdb_modern_col	writing_sp	nrt_staging_source	odse_source_col(s)	transform_note	status	fixture_proof
LAB_TEST	SPECIMEN_COLLECTION_DT	sp_d_lab_test_postprocessing	nrt_observation.effective_from_time	observation.effective_from_time	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	LAB_RPT_LOCAL_ID	sp_d_lab_test_postprocessing	nrt_observation.local_id	observation.local_id	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	LAB_RPT_SHARE_IND	sp_d_lab_test_postprocessing	nrt_observation.shared_ind	observation.shared_ind	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	OID	sp_d_lab_test_postprocessing	nrt_observation.program_jurisdiction_oid	observation.program_jurisdiction_oid	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	RECORD_STATUS_CD	sp_d_lab_test_postprocessing	nrt_observation.record_status_cd	observation.record_status_cd	CASE: PROCESSED/UNPROCESSED/''/NULL->ACTIVE, LOG_DEL->INACTIVE	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	LAB_RPT_STATUS	sp_d_lab_test_postprocessing	nrt_observation.status_cd	observation.status_cd	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	LAB_RPT_CREATED_DT	sp_d_lab_test_postprocessing	nrt_observation.add_time	observation.add_time	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	LAB_RPT_CREATED_BY	sp_d_lab_test_postprocessing	nrt_observation.add_user_id	observation.add_user_id	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	LAB_RPT_RECEIVED_BY_PH_DT	sp_d_lab_test_postprocessing	nrt_observation.rpt_to_state_time	observation.rpt_to_state_time	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	LAB_RPT_LAST_UPDATE_DT	sp_d_lab_test_postprocessing	nrt_observation.last_chg_time	observation.last_chg_time	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	LAB_RPT_LAST_UPDATE_BY	sp_d_lab_test_postprocessing	nrt_observation.last_chg_user_id	observation.last_chg_user_id	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	ELR_IND	sp_d_lab_test_postprocessing	nrt_observation.electronic_ind	observation.electronic_ind	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	JURISDICTION_CD	sp_d_lab_test_postprocessing	nrt_observation.jurisdiction_cd	observation.jurisdiction_cd	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	JURISDICTION_NM	sp_d_lab_test_postprocessing	nrt_observation.jurisdiction_cd -> nrt_srte_Jurisdiction_code (S_JURDIC_C)	observation.jurisdiction_cd	code_desc_txt lookup	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	LAB_RPT_UID	sp_d_lab_test_postprocessing	nrt_observation.observation_uid (Lab_Rpt_Uid alias)	observation.observation_uid	= observation_uid	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	ACCESSION_NBR	sp_d_lab_test_postprocessing	nrt_observation.accession_number	observation.accession_number	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	CONDITION_CD	sp_d_lab_test_postprocessing	nrt_observation.cd -> nrt_srte_Loinc_condition	observation.cd (mapped via LOINC->condition)	loinc_con.condition_cd lookup	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	INTERPRETATION_FLG	sp_d_lab_test_postprocessing	nrt_observation.interpretation_cd	observation_interp.interpretation_cd	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	PROCESSING_DECISION_CD	sp_d_lab_test_postprocessing	nrt_observation.processing_decision_cd	observation.processing_decision_cd	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	PROCESSING_DECISION_DESC	sp_d_lab_test_postprocessing	nrt_observation.processing_decision_cd -> nrt_srte_Code_value_general (STD_NBS_PROCESSING_DECISION_ALL)	observation.processing_decision_cd	CASE/COALESCE to code_short_desc_txt	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	REASON_FOR_TEST_CD	sp_d_lab_test_postprocessing	nrt_observation_reason.reason_cd (#reason_data)	observation_reason.reason_cd	STRING_AGG over reason rows, '|' delimited	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	REASON_FOR_TEST_DESC	sp_d_lab_test_postprocessing	nrt_observation_reason.reason_cd+reason_desc_txt (#reason_data)	observation_reason.reason_cd, reason_desc_txt	STRING_AGG reason_cd(reason_desc_txt), '|' delimited	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	SPECIMEN_SRC	sp_d_lab_test_postprocessing	nrt_observation_material.material_cd (#material_data)	(material on Order via nrt_observation_material)	latest material row (ROW_NUMBER by last_chg_time)	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	SPECIMEN_NM	sp_d_lab_test_postprocessing	nrt_observation_material.material_nm (#material_data)	(material on Order)	latest material row	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	SPECIMEN_DETAILS	sp_d_lab_test_postprocessing	nrt_observation_material.material_details (#material_data)	(material on Order)	latest material row	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	SPECIMEN_COLLECTION_VOL	sp_d_lab_test_postprocessing	nrt_observation_material.material_collection_vol (#material_data)	(material on Order)	latest material row	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	SPECIMEN_COLLECTION_VOL_UNIT	sp_d_lab_test_postprocessing	nrt_observation_material.material_collection_vol_unit (#material_data)	(material on Order)	latest material row	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	SPECIMEN_DESC	sp_d_lab_test_postprocessing	nrt_observation_material.material_desc (#material_data)	(material on Order)	latest material row	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	DANGER_CD	sp_d_lab_test_postprocessing	nrt_observation_material.risk_cd (#material_data)	(material on Order)	latest material row	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	DANGER_CD_DESC	sp_d_lab_test_postprocessing	nrt_observation_material.risk_desc_txt (#material_data)	(material on Order)	latest material row	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	SPECIMEN_ADD_TIME	sp_d_lab_test_postprocessing	nrt_observation_material add_time / #merge_order	(material on Order)	specimen timing from material/order join	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	SPECIMEN_LAST_CHANGE_TIME	sp_d_lab_test_postprocessing	nrt_observation_material last_chg_time / #merge_order	(material on Order)	specimen timing from material/order join	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	TRANSCRIPTIONIST_ID	sp_d_lab_test_postprocessing	nrt_observation.transcriptionist_id	observation (transcriptionist participation projected)	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	TRANSCRIPTIONIST_NAME	sp_d_lab_test_postprocessing	nrt_observation.transcriptionist_first_nm/last_nm	observation (transcriptionist participation)	name concat	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	TRANSCRIPTIONIST_ASS_AUTH_CD	sp_d_lab_test_postprocessing	nrt_observation.transcriptionist_id_assign_auth	observation (transcriptionist participation)	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	TRANSCRIPTIONIST_ASS_AUTH_TYPE	sp_d_lab_test_postprocessing	nrt_observation.transcriptionist_auth_type	observation (transcriptionist participation)	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	ASSISTANT_INTERPRETER_ID	sp_d_lab_test_postprocessing	nrt_observation.assistant_interpreter_id	observation (assistant-interpreter participation)	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	ASSISTANT_INTERPRETER_NAME	sp_d_lab_test_postprocessing	nrt_observation.assistant_interpreter_first_nm/last_nm	observation (assistant-interpreter participation)	name concat	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	ASSISTANT_INTER_ASS_AUTH_CD	sp_d_lab_test_postprocessing	nrt_observation.assistant_interpreter_id_assign_auth	observation (assistant-interpreter participation)	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	ASSISTANT_INTER_ASS_AUTH_TYPE	sp_d_lab_test_postprocessing	nrt_observation.assistant_interpreter_auth_type	observation (assistant-interpreter participation)	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST	RESULT_INTERPRETER_NAME	sp_d_lab_test_postprocessing	nrt_provider.first_name/last_name JOIN on nrt_observation.result_interpreter_id (#provider_data)	provider person_name (via nrt_provider)	name concat; LINK_REQUIRED (nrt_provider empty at Lab Tier1 isolation -> NULL)	INFERRED	coverage_lab.md skips RESULT_INTERPRETER_NAME (LINK_REQUIRED, SP line 343)
LAB_TEST	RDB_LAST_REFRESH_TIME	sp_d_lab_test_postprocessing	(none; @rdb_last_refresh_time runtime var)	(none)	GETDATE() at SP runtime	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST_RESULT	LAB_TEST_KEY	sp_d_labtest_result_postprocessing	nrt_lab_test_key.LAB_TEST_KEY (surrogate)	(surrogate from observation_uid)	join to LAB_TEST surrogate key	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md LAB_TEST_RESULT 19/20
LAB_TEST_RESULT	LAB_TEST_UID	sp_d_labtest_result_postprocessing	nrt_observation.observation_uid	observation.observation_uid	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST_RESULT	RESULT_COMMENT_GRP_KEY	sp_d_labtest_result_postprocessing	nrt_lab_result_comment_key surrogate (#TMP_RESULT_COMMENT_GROUP)	(surrogate)	grouping key for comment rows; sentinel 1 if no comment	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST_RESULT	TEST_RESULT_GRP_KEY	sp_d_labtest_result_postprocessing	nrt_lab_test_result_group_key surrogate	(surrogate)	grouping key for result-val rows; sentinel 1 for Order rows	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST_RESULT	PATIENT_KEY	sp_d_labtest_result_postprocessing	D_PATIENT lookup on nrt_observation.patient_id	(D_PATIENT dim; orig ODSE person via Patient chain)	COALESCE(D_PATIENT key,1); resolves to real key after Patient Tier1	VERIFIED	fixtures/10_subjects/lab.sql + fixtures/20_links/lab_inv.sql; coverage_lab.md, coverage_lab_inv.md
LAB_TEST_RESULT	ORDERING_PROVIDER_KEY	sp_d_labtest_result_postprocessing	d_provider lookup on nrt_observation.ordering_person_id	(d_provider dim)	COALESCE(d_provider key,1); real key=12 after Provider Tier1	VERIFIED	fixtures/20_links/lab_inv.sql; coverage_lab_inv.md
LAB_TEST_RESULT	COPY_TO_PROVIDER_KEY	sp_d_labtest_result_postprocessing	d_provider lookup on nrt_observation.copy_to_provider_id	(d_provider dim)	COALESCE(...,1); real key after Provider Tier1	VERIFIED	fixtures/20_links/lab_inv.sql; coverage_lab_inv.md
LAB_TEST_RESULT	LAB_TEST_TECHNICIAN_KEY	sp_d_labtest_result_postprocessing	d_provider lookup on nrt_observation.lab_test_technician_id	(d_provider dim)	COALESCE(...,1); real key after Provider Tier1	VERIFIED	fixtures/20_links/lab_inv.sql; coverage_lab_inv.md
LAB_TEST_RESULT	SPECIMEN_COLLECTOR_KEY	sp_d_labtest_result_postprocessing	d_provider lookup on nrt_observation.specimen_collector_id	(d_provider dim)	COALESCE(...,1); real key after Provider Tier1	VERIFIED	fixtures/20_links/lab_inv.sql; coverage_lab_inv.md
LAB_TEST_RESULT	PERFORMING_LAB_KEY	sp_d_labtest_result_postprocessing	d_organization lookup on nrt_observation.performing_organization_id	(d_organization dim)	COALESCE(...,1); real key=7 after Organization Tier1	VERIFIED	fixtures/20_links/lab_inv.sql; coverage_lab_inv.md
LAB_TEST_RESULT	REPORTING_LAB_KEY	sp_d_labtest_result_postprocessing	d_organization lookup on nrt_observation.author_organization_id	(d_organization dim)	COALESCE(...,1); real key=7 after Organization Tier1	VERIFIED	fixtures/20_links/lab_inv.sql; coverage_lab_inv.md
LAB_TEST_RESULT	ORDERING_ORG_KEY	sp_d_labtest_result_postprocessing	d_organization lookup on nrt_observation.ordering_organization_id	(d_organization dim)	COALESCE(...,1); real key=7 after Organization Tier1	VERIFIED	fixtures/20_links/lab_inv.sql; coverage_lab_inv.md
LAB_TEST_RESULT	INVESTIGATION_KEY	sp_d_labtest_result_postprocessing	INVESTIGATION lookup on nrt_observation.associated_phc_uids (STRING_SPLIT -> investigation.case_uid)	act_relationship LabReport (Lab Order->PHC) projected as associated_phc_uids CSV	COALESCE(...,1); flips 1->real key via Tier2 LabReport edge	VERIFIED	fixtures/20_links/lab_inv.sql; coverage_lab_inv.md (1->3/4)
LAB_TEST_RESULT	CONDITION_KEY	sp_d_labtest_result_postprocessing	CONDITION lookup (program_area_cd = nrt_observation.prog_area_cd AND condition_cd IS NULL)	(CONDITION dim; ODSE prog_area_cd)	COALESCE(...,1); stays sentinel when prog_area_cd has no matching CONDITION row	INFERRED	coverage_lab_inv.md OUT_OF_SCOPE (STD prog_area no HEP CONDITION match; sentinel 1 persists)
LAB_TEST_RESULT	LAB_RPT_DT_KEY	sp_d_labtest_result_postprocessing	RDB_DATE lookup on lab report date	(RDB_DATE dim; ODSE activity dates)	date->date_key lookup; real key after RDB_DATE infra SP	VERIFIED	fixtures/20_links/lab_inv.sql; coverage_lab_inv.md (real keys 5935/5938)
LAB_TEST_RESULT	MORB_RPT_KEY	sp_d_labtest_result_postprocessing	Morbidity_Report_Event lookup via nrt_observation.report_observation_uid -> Morbidity_Report.morb_rpt_uid	(Morbidity_Report dim)	COALESCE(...,1); no NBS Lab->Morb act_relationship path; sentinel persists	INFERRED	coverage_lab_inv.md OUT_OF_SCOPE (no Lab->Morb edge; sentinel 1)
LAB_TEST_RESULT	LDF_GROUP_KEY	sp_d_labtest_result_postprocessing	ldf_group lookup	(ldf_group dim, empty in baseline)	COALESCE(...,1); ldf_group empty -> sentinel persists	INFERRED	coverage_lab.md/coverage_lab_inv.md OUT_OF_SCOPE (ldf_group empty, Tier3 LDF work)
LAB_TEST_RESULT	RECORD_STATUS_CD	sp_d_labtest_result_postprocessing	#TMP_LAB_TEST_RESULT.RECORD_STATUS_CD (from nrt_observation.record_status_cd transform)	observation.record_status_cd	PROCESSED->ACTIVE transform inherited from LAB_TEST build	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST_RESULT	RDB_LAST_REFRESH_TIME	sp_d_labtest_result_postprocessing	(none)	(none)	GETDATE() at SP runtime	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_TEST_RESULT	LAB_RESULT_VAL_LARGE_TXT_KEY	sp_d_labtest_result_postprocessing	(none — SP body never assigns this column)	(none)	column exists in DDL but no SP writes it	INFERRED	coverage_lab.md OUT_OF_SCOPE (not in writer set; live 19/20)
LAB_RESULT_VAL	TEST_RESULT_GRP_KEY	sp_d_labtest_result_postprocessing	nrt_lab_test_result_group_key surrogate (#TMP_LAB_RESULT_VAL_FINAL)	(surrogate)	grouping key linking to TEST_RESULT_GROUPING	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md LAB_RESULT_VAL 20/20
LAB_RESULT_VAL	NUMERIC_RESULT	sp_d_labtest_result_postprocessing	nrt_observation_numeric.ovn_numeric_value_1/_2 + comparator/separator	obs_value_numeric.numeric_value_1/2, comparator_cd, separator_cd	composed numeric string (comparator+value+separator+value2)	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_RESULT_VAL	RESULT_UNITS	sp_d_labtest_result_postprocessing	nrt_observation_numeric.ovn_numeric_unit_cd	obs_value_numeric.numeric_unit_cd	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_RESULT_VAL	LAB_RESULT_TXT_VAL	sp_d_labtest_result_postprocessing	nrt_observation_txt.ovt_value_txt (txt_type_cd='FT')	obs_value_txt.value_txt (txt_type_cd='FT')	CR/LF stripped; FT-type text	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_RESULT_VAL	REF_RANGE_FRM	sp_d_labtest_result_postprocessing	nrt_observation_numeric.ovn_low_range	obs_value_numeric.low_range	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_RESULT_VAL	REF_RANGE_TO	sp_d_labtest_result_postprocessing	nrt_observation_numeric.ovn_high_range	obs_value_numeric.high_range	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_RESULT_VAL	TEST_RESULT_VAL_CD	sp_d_labtest_result_postprocessing	nrt_observation_coded.ovc_code	obs_value_coded.code	passthrough (coded result)	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_RESULT_VAL	TEST_RESULT_VAL_CD_DESC	sp_d_labtest_result_postprocessing	nrt_observation_coded.ovc_display_name	obs_value_coded.display_name	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_RESULT_VAL	TEST_RESULT_VAL_CD_SYS_CD	sp_d_labtest_result_postprocessing	nrt_observation_coded.ovc_code_system_cd	obs_value_coded.code_system_cd	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_RESULT_VAL	TEST_RESULT_VAL_CD_SYS_NM	sp_d_labtest_result_postprocessing	nrt_observation_coded.ovc_code_system_desc_txt	obs_value_coded.code_system_desc_txt	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_RESULT_VAL	ALT_RESULT_VAL_CD	sp_d_labtest_result_postprocessing	nrt_observation_coded.ovc_alt_cd	obs_value_coded.alt_cd	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_RESULT_VAL	ALT_RESULT_VAL_CD_DESC	sp_d_labtest_result_postprocessing	nrt_observation_coded.ovc_alt_cd_desc_txt	obs_value_coded.alt_cd_desc_txt	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_RESULT_VAL	ALT_RESULT_VAL_CD_SYS_CD	sp_d_labtest_result_postprocessing	nrt_observation_coded.ovc_alt_cd_system_cd	obs_value_coded.alt_cd_system_cd	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_RESULT_VAL	ALT_RESULT_VAL_CD_SYS_NM	sp_d_labtest_result_postprocessing	nrt_observation_coded.ovc_alt_cd_system_desc_txt	obs_value_coded.alt_cd_system_desc_txt	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_RESULT_VAL	TEST_RESULT_VAL_KEY	sp_d_labtest_result_postprocessing	surrogate (#TMP_LAB_RESULT_VAL_FINAL.TEST_RESULT_VAL_KEY)	(surrogate)	row identity key	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_RESULT_VAL	RECORD_STATUS_CD	sp_d_labtest_result_postprocessing	#TMP (from nrt_observation.record_status_cd)	observation.record_status_cd	ACTIVE transform	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_RESULT_VAL	FROM_TIME	sp_d_labtest_result_postprocessing	nrt_observation effective_from/activity times	observation activity/effective times	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_RESULT_VAL	TO_TIME	sp_d_labtest_result_postprocessing	nrt_observation activity_to_time	observation.activity_to_time	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_RESULT_VAL	LAB_TEST_UID	sp_d_labtest_result_postprocessing	nrt_observation.observation_uid (Result)	observation.observation_uid	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
LAB_RESULT_VAL	RDB_LAST_REFRESH_TIME	sp_d_labtest_result_postprocessing	(none)	(none)	GETDATE()	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
Lab_Result_Comment	LAB_RESULT_COMMENT_KEY	sp_d_labtest_result_postprocessing	nrt_lab_result_comment_key IDENTITY	(surrogate)	IDENTITY	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md LAB_RESULT_COMMENT 6/6
Lab_Result_Comment	LAB_RESULT_COMMENTS	sp_d_labtest_result_postprocessing	nrt_observation_txt.ovt_value_txt (txt_type_cd='N')	obs_value_txt.value_txt (txt_type_cd='N', result-level note)	CR/LF stripped	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
Lab_Result_Comment	LAB_TEST_UID	sp_d_labtest_result_postprocessing	nrt_observation.observation_uid (Result)	observation.observation_uid	passthrough	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
Lab_Result_Comment	RESULT_COMMENT_GRP_KEY	sp_d_labtest_result_postprocessing	nrt_lab_result_comment_key grouping surrogate	(surrogate)	grouping key	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
Lab_Result_Comment	RECORD_STATUS_CD	sp_d_labtest_result_postprocessing	#TMP (from nrt_observation.record_status_cd)	observation.record_status_cd	ACTIVE transform	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
Lab_Result_Comment	RDB_LAST_REFRESH_TIME	sp_d_labtest_result_postprocessing	(none)	(none)	GETDATE()	VERIFIED	fixtures/10_subjects/lab.sql; coverage_lab.md
